author,clickbait_reasons,clickbait_score,collection_method,fact_check_rating,fact_check_title,feed_url,headline,headline_original,id,label,labeling_method,needs_review,published_at,scraped_at,section,source,source_type,split,url,headline_language_detected,headline_language_probability,headline_translation_reason,headline_translation_method
Javier Alfaro,"curiosity_gap:lo que,que paso;vague_subject",0.42,rss,,,https://www.mundodeportivo.com/rss/home.xml,El Alavés de Quique quiere replicar ante el Real Madrid lo que pasó en 2020,El Alavés de Quique quiere replicar ante el Real Madrid lo que pasó en 2020,f53478584f22a956,clickbait,manual-review-v1.0,False,2026-04-20T19:38:53+02:00,2026-04-20T23:38:20.505068+00:00,Deportivo Alavés,Mundo Deportivo,internacional,train,https://www.mundodeportivo.com/futbol/alaves/20260420/1004172987/alaves-quique-quiere-replicar-real-madrid-paso-2020.html,es,0.857139,kept,kept_original
,,0.0,news_sitemap,,,,Crítica del restaurante La Azotea: de arroz va la cosa,Crítica del restaurante La Azotea: de arroz va la cosa,6f3f7dfbc9e6f8ca,informativo,weak-rules-v1.2,False,2026-04-20T11:07:13+02:00,2026-04-20T23:38:18.949811+00:00,,ABC,internacional,test,https://www.abc.es/gurme/sevilla/opiniones/critica-restaurante-azotea-arroz-20260420110708-nts.html,es,0.999993,kept,kept_original
,,0.0,sitemap_url_slug,,,,crisis con ecuador los responsables,crisis con ecuador los responsables,02c09eff88baadd5,informativo,weak-rules-v1.2,False,2026-04-15T03:23:00.920000+00:00,2026-04-20T23:37:12.697039+00:00,,Infobae,internacional,validation,https://www.infobae.com/america/opinion/2026/04/15/crisis-con-ecuador-los-responsables/,es,0.999997,kept,kept_original
,,0.0,sitemap_url_slug,,,,la moneda se enfiesto para celebrar los 100 anos de nicanor parra,la moneda se enfiesto para celebrar los 100 anos de nicanor parra,d39edf737d106866,informativo,weak-rules-v1.2,False,2025-11-14T19:28:49+00:00,2026-04-20T23:33:16.694669+00:00,,Pagina 7,nacional,train,https://www.pagina7.cl/fotogaleria/la-moneda-se-enfiesto-para-celebrar-los-100-anos-de-nicanor-parra/,es,0.999997,kept,kept_original
,"curiosity_gap:esta es la razon;curiosity_colon_framing;clickbait_framing:esta es,esta es la razon",0.52,news_sitemap,,,,Reportan explosiones de fuegos artificiales en varios puntos del país: Esta es la razón,Reportan explosiones de fuegos artificiales en varios puntos del país: Esta es la razón,a82cbca7e90786b9,clickbait,manual-review-v1.0,False,2026-04-19T22:30:00-04:00,2026-04-20T23:31:41.153672+00:00,,Meganoticias,nacional,train,https://www.meganoticias.cl/nacional/519887-por-que-hay-lanzamiento-de-fuegos-artificiales-este-domingo-aniversario-colo-colo-19-04-2026.html,es,0.999994,kept,kept_original
,,0.0,news_sitemap,,,,Confirman reingreso de dos decretos sobre contaminación a Contraloría: uno por plomo y otro para Puerto Aysén,Confirman reingreso de dos decretos sobre contaminación a Contraloría: uno por plomo y otro para Puerto Aysén,66a8baf2f96dfce0,informativo,weak-rules-v1.2,False,2026-04-08T11:00:00+00:00,2026-04-20T23:33:02.735649+00:00,,El Desconcierto,nacional,test,https://eldesconcierto.cl/medio-ambiente/confirman-reingreso-dos-decretos-contaminacion-contraloria-uno-plomo-y-otro-puerto-aysen-n5457879,es,0.999997,kept,kept_original
Ignasi Vera Galbarro,,0.0,rss,,,https://www.lavanguardia.com/rss/home.xml,"Colas para la regularización, protesta estudiantil en Gaza y más imágenes del día","Colas para la regularización, protesta estudiantil en Gaza y más imágenes del día",59332b883d05c025,informativo,weak-rules-v1.2,False,2026-04-20T19:51:53+02:00,2026-04-20T23:38:05.972994+00:00,Fotografía,La Vanguardia,internacional,validation,https://www.lavanguardia.com/fotos/20260420/11518452/colas-inmigracion-espana-protesta-estudiantil-gaza-mas-imagenes-dia.html,es,0.999999,kept,kept_original
,vague_subject,0.1,sitemap_url_slug,,,,el divertido intercambio de wanda nara y martin migueles durante el rodaje de la novela vertical,el divertido intercambio de wanda nara y martin migueles durante el rodaje de la novela vertical,78f3d1924e63a2ad,informativo,weak-rules-v1.2,False,2026-04-17T22:15:55.938000+00:00,2026-04-20T23:37:12.642122+00:00,,Infobae,internacional,train,https://www.infobae.com/teleshow/2026/04/17/el-divertido-intercambio-de-wanda-nara-y-martin-migueles-durante-el-rodaje-de-la-novela-vertical/,es,0.999998,kept,kept_original
,,0.0,news_sitemap,,,,"Donostia se rinde a sus héroes: la marea txuri urdin abraza la Copa, que ya reina en casa","Donostia se rinde a sus héroes: la marea txuri urdin abraza la Copa, que ya reina en casa",1260d2754ef627b0,informativo,weak-rules-v1.2,False,2026-04-20T18:32:32+00:00,2026-04-20T23:38:30.044531+00:00,,Mundo Deportivo,internacional,train,https://www.mundodeportivo.com/futbol/real-sociedad/20260420/1004173006/donostia-rinde-heroes-marea-txuri-urdin-abraza-copa-reina-casa.html,es,0.999994,kept,kept_original
,,0.0,sitemap_url_slug,,,,celebra ronald fuentes y la union la importante figura de cobreloa que se pierde el duelo de grandes,celebra ronald fuentes y la union la importante figura de cobreloa que se pierde el duelo de grandes,dad30ff0fde3033d,informativo,weak-rules-v1.2,False,2026-04-07T19:49:09.840000+00:00,2026-04-20T23:35:10.027646+00:00,,En Cancha,nacional,train,https://www.encancha.cl/futbol-chileno/primera-b/2026/04/07/celebra-ronald-fuentes-y-la-union-la-importante-figura-de-cobreloa-que-se-pierde-el-duelo-de-grandes/,es,0.999996,kept,kept_original
,vague_subject,0.1,sitemap_url_slug,,,,el vicepresidente de los estados unidos aseguro que el portaaviones carl vinson llegara al mar de japon en cuestion de dias,el vicepresidente de los estados unidos aseguro que el portaaviones carl vinson llegara al mar de japon en cuestion de dias,a6a963ad98931e8f,informativo,weak-rules-v1.2,False,2024-11-13T23:44:02.918000+00:00,2026-04-20T23:37:12.687574+00:00,,Infobae,internacional,train,https://www.infobae.com/america/eeuu/2017/04/22/el-vicepresidente-de-los-estados-unidos-aseguro-que-el-portaaviones-carl-vinson-llegara-al-mar-de-japon-en-cuestion-de-dias/,es,0.999998,kept,kept_original
,question_headline,0.11,news_sitemap,,,,¿Fue un éxito el viaje de Harry y Meghan a Australia?,Was Harry and Meghan's Australia trip a success?,947c08505ceada4c,informativo,weak-rules-v1.2,False,2026-04-18T23:09:30+00:00,2026-04-20T23:35:19.079858+00:00,,BBC Mundo,internacional,test,https://www.bbc.com/news/articles/cwyx014e2wqo,en,0.999997,detected_non_es,GoogleTranslator(auto->es)
,curiosity_gap:lo que;curiosity_colon_framing;question_opener_without_punctuation,0.52,news_sitemap,,,,Qué tanto creció la economía colombiana en febrero de 2026: esto fue lo que reveló el Dane,Qué tanto creció la economía colombiana en febrero de 2026: esto fue lo que reveló el Dane,ca6584d2604a78b3,clickbait,manual-review-v1.0,False,2026-04-20T17:27:33.767000+00:00,2026-04-20T23:37:12.666629+00:00,,Infobae,internacional,train,https://www.infobae.com/colombia/2026/04/20/que-tanto-crecio-la-economia-colombiana-en-febrero-de-2026-esto-fue-lo-que-revelo-el-dane/,es,0.999998,kept,kept_original
,vague_subject,0.1,sitemap_url_slug,,,,el canal que lidera en chile el consumo de teleseries verticales producciones acumulan mas de 100 millones de visualizaciones,el canal que lidera en chile el consumo de teleseries verticales producciones acumulan mas de 100 millones de visualizaciones,72ff28fb4f879854,informativo,weak-rules-v1.2,False,2026-04-08T20:19:36.041000+00:00,2026-04-20T23:32:58.301064+00:00,,La Cuarta,nacional,validation,https://www.lacuarta.com/espectaculos/noticia/el-canal-que-lidera-en-chile-el-consumo-de-teleseries-verticales-producciones-acumulan-mas-de-100-millones-de-visualizaciones/,es,0.999994,kept,kept_original
Míriam Bocanegra,sensational_language:inedito;vague_subject,0.25,rss,,,https://www.20minutos.es/rss/,El castigo inédito de 'La isla de las tentaciones' que acaba con una pareja expulsada,El castigo inédito de 'La isla de las tentaciones' que acaba con una pareja expulsada,b301bbc1d08578b1,informativo,weak-rules-v1.2,False,2026-04-21T00:37:24+02:00,2026-04-20T23:37:56.100000+00:00,Televisión,20 Minutos,internacional,test,https://www.20minutos.es/television/castigo-inedito-isla-las-tentaciones-que-acaba-con-una-pareja-expulsada-hay-consecuencias_6960643_0.html,es,0.999993,kept,kept_original
,,0.0,news_sitemap,,,,Nuevos detalles del agresor que mató a dos miembros de la producción de ‘Sin senos si hay paraíso’: comandante de Policía dijo que tenía problemas mentales,Nuevos detalles del agresor que mató a dos miembros de la producción de ‘Sin senos si hay paraíso’: comandante de Policía dijo que tenía problemas mentales,b9861cf11b18d945,informativo,weak-rules-v1.2,False,2026-04-20T14:53:23.649000+00:00,2026-04-20T23:37:12.668749+00:00,,Infobae,internacional,train,https://www.infobae.com/colombia/2026/04/20/nuevos-detalles-del-agresor-que-mato-a-dos-miembros-de-la-produccion-de-sin-senos-si-hay-paraiso-comandante-de-policia-dijo-que-tenia-problemas-mentales/,es,0.999996,kept,kept_original
Manuel Bruña San Antonio,,0.0,rss,,,https://www.mundodeportivo.com/rss/home.xml,Hay circunstancias que hacen que para el Madrid sea más fácil ganar una Champions que una Liga,Hay circunstancias que hacen que para el Madrid sea más fácil ganar una Champions que una Liga,38e811cfce647e88,informativo,weak-rules-v1.2,False,2026-04-20T10:47:11+02:00,2026-04-20T23:38:20.494952+00:00,Real Madrid,Mundo Deportivo,internacional,validation,https://www.mundodeportivo.com/futbol/real-madrid/20260420/1004172697/hemos-vivido-circunstancias-girona-madrid-sea-facil-ganar-champions-liga.html,es,0.999995,kept,kept_original
Andrea Jiménez,,0.0,rss,,,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/portada,Paz Padilla: “El entender la muerte y acompañar a mi Antonio a morir me salvó la vida”,Paz Padilla: “El entender la muerte y acompañar a mi Antonio a morir me salvó la vida”,1d898c483059c0be,informativo,weak-rules-v1.2,False,2026-04-20T03:30:00+00:00,2026-04-20T23:35:21.116810+00:00,Paz Padilla,El Pais,internacional,train,https://elpais.com/gente/2026-04-20/paz-padilla-el-entender-la-muerte-y-acompanar-a-mi-antonio-a-morir-me-salvo-la-vida.html,es,0.999998,kept,kept_original
,,0.0,news_sitemap,,,,La Brigada Guzmán el Bueno agradece la protección a la Quinta Angustia de Córdoba,La Brigada Guzmán el Bueno agradece la protección a la Quinta Angustia de Córdoba,a89039e46a5649ee,informativo,weak-rules-v1.2,False,2026-04-20T08:34:24+02:00,2026-04-20T23:38:18.954483+00:00,,ABC,internacional,train,https://www.abc.es/espana/andalucia/cordoba/semana-santa/brigada-guzman-bueno-concluye-misiones-internacionales-ante-20260420232718-nts.html,es,0.999998,kept,kept_original
Jordi Cardero Navarro,,0.0,rss,,,https://www.mundodeportivo.com/rss/home.xml,"Eric Garcia, sobre el arbitraje ante el Atlético: ""Hay decisiones extrañas que cuestan de entender","Eric Garcia, sobre el arbitraje ante el Atlético: ""Hay decisiones extrañas que cuestan de entender",c990adbf6214422b,informativo,weak-rules-v1.2,False,2026-04-20T15:06:48+02:00,2026-04-20T23:38:20.496597+00:00,F.C. Barcelona,Mundo Deportivo,internacional,train,https://www.mundodeportivo.com/futbol/fc-barcelona/20260420/1004172751/eric-garcia-sobre-roja-atletico.html,es,0.999995,kept,kept_original
,,0.0,news_sitemap,,,,Antony es baja con el Betis en Girona,Antony es baja con el Betis en Girona,2833e0ae2c443d84,informativo,weak-rules-v1.2,False,2026-04-19T08:37:43+00:00,2026-04-20T23:38:30.081720+00:00,,Mundo Deportivo,internacional,validation,https://www.mundodeportivo.com/futbol/betis/20260419/1004172355/antony-baja-betis-girona.html,es,0.999997,kept,kept_original
,,0.0,sitemap_url_slug,,,,video hinchas de independiente no dudan el chileno maxi gutierrez es el nuevo palomo usuriaga,video hinchas de independiente no dudan el chileno maxi gutierrez es el nuevo palomo usuriaga,d35e4443057126c5,informativo,weak-rules-v1.2,False,2026-04-19T14:06:33.402000+00:00,2026-04-20T23:35:09.976165+00:00,,En Cancha,nacional,train,https://www.encancha.cl/videos/2026/04/19/video-hinchas-de-independiente-no-dudan-el-chileno-maxi-gutierrez-es-el-nuevo-palomo-usuriaga/,es,0.999995,kept,kept_original
,direct_address:tu;listicle_format,0.35,sitemap_url_slug,,,,7 errores que cometes al planchar tu pelo,7 errores que cometes al planchar tu pelo,f1640e8100469379,clickbait,manual-review-v1.0,False,2025-11-14T19:25:25+00:00,2026-04-20T23:33:16.661631+00:00,,Pagina 7,nacional,train,https://www.pagina7.cl/sociedad/7-errores-que-cometes-al-planchar-tu-pelo/,es,0.999823,kept,kept_original
,,0.0,sitemap_url_slug,,,,finalizo la campana no es su culpa,finalizo la campana no es su culpa,810d61f7a43928ae,informativo,weak-rules-v1.2,False,2011-11-19T22:00:00+00:00,2026-04-20T23:28:55.089659+00:00,,CNN Chile,nacional,train,https://www.cnnchile.com/pais/finalizo-la-campana-no-es-su-culpa_20111119/,es,0.999995,kept,kept_original
,curiosity_gap:lo que;direct_address:tienes que,0.38,sitemap_url_slug,,,,atentos coleccionistas chilenos todo lo que tienes que saber sobre el nuevo album del mundial 2026,atentos coleccionistas chilenos todo lo que tienes que saber sobre el nuevo album del mundial 2026,ebc43f5c6402c85d,clickbait,manual-review-v1.0,False,2026-04-01T20:27:56.466000+00:00,2026-04-20T23:35:10.050869+00:00,,En Cancha,nacional,train,https://www.encancha.cl/todo-cancha/2026/04/01/atentos-coleccionistas-chilenos-todo-lo-que-tienes-que-saber-sobre-el-nuevo-album-del-mundial-2026/,es,0.999995,kept,kept_original
,,0.0,sitemap_url_slug,,,,estudiantes de renca mostraron las tradiciones de latinoamerica,estudiantes de renca mostraron las tradiciones de latinoamerica,d798f3f93c148119,informativo,weak-rules-v1.2,False,2011-11-19T21:30:00+00:00,2026-04-20T23:28:55.089755+00:00,,CNN Chile,nacional,train,https://www.cnnchile.com/pais/estudiantes-de-renca-mostraron-las-tradiciones-de-latinoamerica_20111119/,es,0.999994,kept,kept_original
,,0.0,news_sitemap,,,,La Comisión Europea se lava las manos en el fraude de los ERE con el pretexto de que «no afecta» a fondos de la UE,La Comisión Europea se lava las manos en el fraude de los ERE con el pretexto de que «no afecta» a fondos de la UE,613c38a9f87b06cd,informativo,weak-rules-v1.2,False,2026-04-20T10:35:35+02:00,2026-04-20T23:38:18.936068+00:00,,ABC,internacional,train,https://www.abc.es/espana/andalucia/comision-europea-lava-manos-fraude-ere-pretexto-20260420103047-nts.html,es,0.999997,kept,kept_original
,concrete_informative_signals,0.0,news_sitemap,,,,"Clima hoy en San Salvador, El Salvador: el pronóstico del tiempo para este lunes 20 abril de 2026","Clima hoy en San Salvador, El Salvador: el pronóstico del tiempo para este lunes 20 abril de 2026",d102dee0e70729e9,informativo,weak-rules-v1.2,False,2026-04-20T03:33:17+00:00,2026-04-20T23:37:29.556966+00:00,,Clarin,internacional,train,https://www.clarin.com/informacion-general/clima-hoy-san-salvador-salvador-pronostico-tiempo-lunes-20-abril-2026_0_N7I9PvjitJ.html,es,0.999993,kept,kept_original
,,0.0,news_sitemap,,,,Los motivos de Figo para querer que el Atlético gane la Champions,Los motivos de Figo para querer que el Atlético gane la Champions,33d6354e627b1656,informativo,weak-rules-v1.2,False,2026-04-20T13:22:00+00:00,2026-04-20T23:38:30.053086+00:00,,Mundo Deportivo,internacional,train,https://www.mundodeportivo.com/futbol/atletico-madrid/20260420/1004172777/motivos-figo-querer-atletico-gane-champions.html,es,0.999996,kept,kept_original
,concrete_informative_signals,0.0,sitemap_url_slug,,,,columna mauricio morales pablo longueira gobierno 12 04 2026,columna mauricio morales pablo longueira gobierno 12 04 2026,c236d9b5e617b57a,informativo,weak-rules-v1.2,False,2026-04-12T16:01:00-04:00,2026-04-20T23:31:41.196133+00:00,,Meganoticias,nacional,train,https://www.meganoticias.cl/nacional/519241-columna-mauricio-morales-pablo-longueira-gobierno-12-04-2026.html,es,0.999995,kept,kept_original
,vague_subject,0.1,news_sitemap,,,,"El mensaje Musso: ""La única forma de fracasar es dejar de intentar y de soñar","El mensaje Musso: ""La única forma de fracasar es dejar de intentar y de soñar",16b0f964781d0ac1,informativo,weak-rules-v1.2,False,2026-04-19T16:47:22+00:00,2026-04-20T23:38:30.073526+00:00,,Mundo Deportivo,internacional,validation,https://www.mundodeportivo.com/futbol/atletico-madrid/20260419/1004172511/mensaje-musso-unica-forma-fracasar-dejar-intentar-sonar.html,es,0.999996,kept,kept_original
,,0.0,sitemap_url_slug,,,,ultnot guinea ebola entrevista bbc az,ultnot guinea ebola entrevista bbc az,e118f63e50afd0f2,informativo,weak-rules-v1.2,False,2014-09-23T06:23:27+00:00,2026-04-20T23:35:19.014426+00:00,,BBC Mundo,internacional,train,http://www.bbc.co.uk/mundo/ultimas_noticias/2014/09/140923_ultnot_guinea_ebola_entrevista_bbc_az.shtml,it,0.571428,kept,kept_original
,vague_subject,0.1,sitemap_url_slug,,,,el balance del ano 2011 segun el presidente sebastian pinera,el balance del ano 2011 segun el presidente sebastian pinera,c28359829c5e2b9d,informativo,weak-rules-v1.2,False,2011-12-28T00:35:00+00:00,2026-04-20T23:28:55.118992+00:00,,CNN Chile,nacional,train,https://www.cnnchile.com/pais/el-balance-del-ano-2011-segun-el-presidente-sebastian-pinera_20111227/,es,0.999994,kept,kept_original
,,0.0,sitemap_url_slug,,,,presidenta inicia visita oficial a espana tendra encuentros con los reyes y empresarios,presidenta inicia visita oficial a espana tendra encuentros con los reyes y empresarios,df431ffff8619dcf,informativo,weak-rules-v1.2,False,2025-11-14T19:25:33+00:00,2026-04-20T23:33:16.709811+00:00,,Pagina 7,nacional,train,https://www.pagina7.cl/actualidad/presidenta-inicia-visita-oficial-a-espana-tendra-encuentros-con-los-reyes-y-empresarios/,es,0.999994,kept,kept_original
,concrete_informative_signals,0.0,news_sitemap,,,,"Clima hoy en Comodoro Rivadavia, Chubut: el pronóstico del tiempo para este domingo 19 abril de 2026","Clima hoy en Comodoro Rivadavia, Chubut: el pronóstico del tiempo para este domingo 19 abril de 2026",79dd49c4937c72ae,informativo,weak-rules-v1.2,False,2026-04-19T03:04:50+00:00,2026-04-20T23:37:29.635953+00:00,,Clarin,internacional,train,https://www.clarin.com/informacion-general/clima-hoy-comodoro-rivadavia-chubut-pronostico-tiempo-domingo-19-abril-2026_0_OJME3fx75i.html,es,0.999996,kept,kept_original
,curiosity_gap:la verdad sobre;clickbait_framing:la verdad sobre,0.38,sitemap_url_slug,,,,movimientos en colo colo la verdad sobre la sorpresiva reunion de javier correa con blanco y negro,movimientos en colo colo la verdad sobre la sorpresiva reunion de javier correa con blanco y negro,c3aae6276ea1c0b6,clickbait,manual-review-v1.0,False,2026-04-14T22:02:18.229000+00:00,2026-04-20T23:35:09.997493+00:00,,En Cancha,nacional,train,https://www.encancha.cl/futbol-chileno/colo-colo/2026/04/14/movimientos-en-colo-colo-la-verdad-sobre-la-sorpresiva-reunion-de-javier-correa-con-blanco-y-negro/,es,0.999994,kept,kept_original
